Dark;M7;0;M6;1
Dark;M6;0;M7;1
Dark;M5;0;M8;1
Dark;M8;0;M5;1
Dark;M8;0;M7;1
Dark;M8;STR.F;M6;1
Dark;M5;0;M8;1
Dark;M6;0;M5;1
Dark;M5;0;M8;1
Dark;M8;0;M6;1
Dark;M8;0;M6;1
Dark;M6;0;M8;1
Dark;M5;0;M6;1
Dark;M7;0;M8;1
Dark;M8;0;M7;1
Dark;M8;0;M5;1
Dark;M5;0;M8;1
Dark;M5;0;M8;1
Dark;M6;0;M8;1
Dark;M5;0;M6;1
Dark;M6;0;M5;1
Dark;M5;0;M8;1
Dark;M8;0;M5;1
Dark;M6;0;M7;1
Dark;M7;0;M6;1
Dark;M5;0;M8;1
Dark;M6;0;M8;1
Dark;M6;STR.F;M8;1
Dark;M5;0;M7;1
Dark;M5;0;M7;1
Dark;M7;0;M5;1
Dark;M5;0;M6;1
Dark;M6;0;M5;1
Dark;M7;0;M8;1
Dark;M8;0;M7;1
Dark;M8;0;M7;1
Dark;M5;0;M6;1
Dark;M6;0;M5;1
Dark;M6;0;M5;1
Dark;M7;0;M8;1
Dark;M5;0;M8;1
Dark;M8;0;M5;1
Dark;M7;0;M5;1
Dark;M5;AFFI;M7;1
Dark;M8;AFFI;M5;1
Dark;M5;0;M7;1
Dark;M5;0;M6;1
Dark;M5;0;M5;1
Dark;M6;0;M6;1
Dark;M7;0;M8;1
Dark;M5;0;M6;1
Dark;M8;0;M5;1
Dark;M8;AGGRO;M8;1
Dark;M6;0;M8;1
Dark;M6;0;M5;1
Dark;M7;0;M7;1
Dark;M5;0;M8;1
Dark;M6;STR.F;M6;1
Dark;M8;STR.F;M6;1
Dark;M8;0;M7;1
Dark;M6;0;M8;1
Dark;M7;0;M5;1
Dark;M8;0;M6;1
Dark;M7;0;M7;1
Dark;M5;STR.G;M6;1
Dark;M7;0;M5;1
Dark;M7;STR.G;M7;1
Dark;M8;0;M7;1
Dark;M5;0;M6;1
Dark;M7;0;M8;1
Dark;M7;0;M7;1
Dark;M8;0;M7;1
Dark;M5;AFFI;M8;1
Dark;M8;AFFI;M5;1
Dark;M7;STR.F;M6;1
Dark;M6;STR.F;M7;1
Dark;M8;0;M5;1
Dark;M5;0;M8;1
Dark;M6;AFFI;M5;1
Dark;M5;0;M8;1
Dark;M5;AFFI;M8;1
Dark;M8;0;M7;1
Dark;M7;0;M8;1
Dark;M6;0;M7;1
Dark;M7;0;M6;1
Dark;M8;0;M5;1
Dark;M5;0;M8;1
Light;M8;0;M5;1
Light;M5;STR.G;M7;1
Light;M7;STR.G;M5;1
Light;M6;0;M8;1
Light;M8;0;M7;1
Light;M8;0;M5;1
Light;M8;0;M6;1
Light;M7;0;M8;1
Light;M8;0;M7;1
Light;M7;0;M8;1
Light;M6;0;M7;1
Light;M8;0;M7;1
Light;M7;AFFI;M5;1
Light;M5;AFFI;M7;1
Light;M7;AFFI;M8;1
Light;M8;AFFI;M7;1
Light;M6;AFFI;M8;1
Light;M5;AFFI;M6;1
Light;M7;AFFI;M5;1
Light;M8;AFFI;M5;1
Light;M6;AFFI;M5;1
Light;M5;AFFI;M6;1
Light;M7;AFFI;M5;1
Light;M8;AFFI;M5;1
Light;M6;AFFI;M5;1
Light;M5;AFFI;M6;1
Light;M7;AFFI;M5;1
Light;M8;AFFI;M5;1
Light;M6;AFFI;M5;1
Light;M5;AFFI;M6;1
Light;M7;AFFI;M5;1
Light;M8;AFFI;M5;1
Light;M6;AFFI;M5;1
Light;M5;0;M6;1
Light;M6;0;M5;1
Light;M8;AFFI;M5;1
Light;M7;AFFI;M5;1
Light;M8;0;M5;1
Light;M5;0;M6;1
Light;M7;0;M5;1
Light;M6;0;M5;1
Light;M5;STR.G;M7;1
Light;M7;STR.G;M6;1
Light;M6;0;M5;1
Light;M7;AFFI;M6;1
Light;M6;AFFI;M5;1
Light;M5;AFFI;M7;1
Light;M7;AFFI;M6;1
Light;M6;AFFI;M5;1
Light;M5;AFFI;M7;1
Light;M7;0;M5;1
Light;M5;0;M6;1
Light;M6;0;M6;1
Light;M7;0;M5;1
Light;M5;0;M6;1
Light;M6;AFFI;M5;1
Light;M8;AFFI;M5;1
Light;M7;0;M5;1
Light;M5;AFFI;M6;1
Light;M6;AFFI;M8;1
Light;M8;AFFI;M6;1
Light;M5;AFFI;M6;1
Light;M6;AFFI;M8;1
Light;M8;AFFI;M5;1
Light;M7;0;M5;1
Light;M8;AFFI;M5;1
Light;M5;AFFI;M6;1
Light;M6;AFFI;M5;1
Light;M5;AFFI;M6;1
Light;M7;AFFI;M5;1
Light;M7;AFFI;M8;1
Light;M8;AFFI;M7;1
Light;M7;AFFI;M8;1
Light;M8;AFFI;M7;1
Light;M5;AFFI;M6;1
Light;M7;AFFI;M5;1
Light;M8;AFFI;M5;1
Light;M6;AFFI;M5;1
Light;M8;AFFI;M5;1
Light;M5;AFFI;M7;1
Light;M7;AFFI;M5;1
Light;M6;AFFI;M7;1
Dark;M7;0;M5;2
Dark;M5;0;M7;2
Dark;M8;STR.F;M5;2
Dark;M7;STR.F;M5;2
Dark;M5;STR.F;M6;2
Dark;M6;STR.F;M5;2
Dark;M6;AGGRO;M5;2
Dark;M6;0;M5;2
Dark;M5;0;M6;2
Dark;M5;0;M6;2
Dark;M5;0;M8;2
Dark;M8;0;M6;2
Dark;M6;0;M8;2
Dark;M6;STR.F;M7;2
Dark;M7;STR.F;M6;2
Dark;M5;0;M6;2
Dark;M7;0;M8;2
Dark;M6;0;M7;2
Dark;M5;0;M6;2
Dark;M6;STR.G;M5;2
Dark;M6;STR.G;M5;2
Dark;M8;STR.G;M5;2
Dark;M8;0;M5;2
Dark;M7;0;M5;2
Dark;M7;STR.G;M5;2
Dark;M6;0;M8;2
Dark;M8;0;M6;2
Dark;M7;0;M6;2
Dark;M6;0;M7;2
Dark;M8;0;M5;2
Dark;M5;0;M8;2
Dark;M6;AGGRO;M6;2
Dark;M7;AGGRO;M6;2
Dark;M5;0;M8;2
Dark;M8;0;M5;2
Dark;M5;STR.F;M6;2
Dark;M7;STR.F;M5;2
Dark;M6;STR.F;M5;2
Dark;M7;STR.F;M5;2
Dark;M7;0;M6;2
Dark;M6;0;M5;2
Dark;M6;0;M7;2
Dark;M5;0;M8;2
Dark;M8;0;M5;2
Dark;M7;0;M5;2
Dark;M5;0;M7;2
Dark;M7;0;M8;2
Dark;M7;0;M8;2
Dark;M7;0;M6;2
Dark;M8;0;M6;2
Dark;M8;0;M7;2
Dark;M6;0;M5;2
Dark;M5;0;M8;2
Dark;M5;0;M7;2
Dark;M6;STR.G;M7;2
Dark;M7;STR.G;M6;2
Dark;M7;0;M6;2
Dark;M7;0;M6;2
Dark;M6;0;M8;2
Dark;M8;0;M7;2
Dark;M7;STR.F;M6;2
Dark;M6;0;M8;2
Dark;M6;STR.F;M7;2
Dark;M5;STR.F;M6;2
Dark;M8;0;M6;2
Dark;M8;STR.F;M7;2
Dark;M7;STR.F;M8;2
Dark;M6;STR.F;M8;2
Dark;M8;STR.F;M5;2
Dark;M5;0;M6;2
Dark;M5;STR.F;M8;2
Dark;M6;0;M5;2
Dark;M6;STR.F;M8;2
Dark;M5;STR.F;M6;2
Dark;M5;0;M6;2
Dark;M7;0;M5;2
Dark;M6;0;M5;2
Dark;M8;STR.F;M5;2
Dark;M5;STR.F;M6;2
Dark;M6;STR.F;M5;2
Dark;M7;0;M6;2
Dark;M7;0;M8;2
Dark;M8;0;M6;2
Dark;M8;0;M7;2
Dark;M8;0;M8;2
Dark;M6;0;M8;2
Dark;M8;0;M5;2
Dark;M5;0;M8;2
Dark;M7;0;M7;2
Dark;M7;0;M6;2
Dark;M7;0;M8;2
Dark;M5;0;M6;2
Dark;M6;0;M5;2
Light;M6;0;M5;2
Light;M5;0;M6;2
Light;M7;0;M8;2
Light;M6;0;M7;2
Light;M8;0;M6;2
Light;M6;0;M5;2
Light;M5;STR.G;M6;2
Light;M8;STR.G;M5;2
Light;M7;0;M5;2
Light;M5;AFFI;M6;2
Light;M7;AFFI;M5;2
Light;M7;0;M5;2
Light;M6;0;M5;2
Light;M8;0;M5;2
Light;M8;AFFI;M5;2
Light;M7;AFFI;M5;2
Light;M6;AFFI;M5;2
Light;M5;AFFI;M6;2
Light;M8;AFFI;M5;2
Light;M7;AFFI;M5;2
Light;M6;AFFI;M5;2
Light;M5;AFFI;M6;2
Light;M8;AFFI;M5;2
Light;M7;AFFI;M5;2
Light;M6;AFFI;M5;2
Light;M5;AFFI;M6;2
Light;M7;0;M5;2
Light;M8;STR.G;M5;2
Light;M6;STR.G;M5;2
Light;M5;0;M6;2
Light;M7;0;M5;2
Light;M7;0;M6;2
Light;M7;0;M5;2
Light;M6;0;M5;2
Light;M6;STR.G;M5;2
Light;M6;0;M7;2
Light;M5;0;M6;2
Light;M8;0;M5;2
Light;M8;STR.G;M5;2
Light;M8;0;M5;2
Light;M8;STR.F;M6;2
Light;M8;0;M6;2
Light;M8;0;M6;2
Light;M6;STR.F;M8;2
Light;M6;0;M8;2
Light;M6;0;M8;2
Light;M7;0;M5;2
Light;M5;0;M7;2
Light;M5;0;M7;2
Light;M7;AFFI;M8;2
Light;M8;0;M7;2
Light;M5;AFFI;M7;2
Light;M6;0;M5;2
Light;M7;0;M5;2
Light;M7;0;M8;2
Light;M7;0;M8;2
Light;M8;AFFI;M5;2
Light;M5;AFFI;M6;2
Light;M6;0;M5;2
Light;M7;AFFI;M5;2
Light;M8;AFFI;M5;2
Light;M5;AFFI;M6;2
Light;M7;0;M5;2
Light;M8;AFFI;M5;2
Light;M8;0;M5;2
Light;M6;AFFI;M5;2
Light;M6;0;M5;2
Light;M5;AFFI;M6;2
Light;M6;0;M7;2
Light;M7;0;M5;2
Light;M7;0;M6;2
Light;M8;0;M7;2
Light;M8;0;M7;2
Light;M5;AFFI;M8;2
Light;M6;AFFI;M5;2
Light;M6;0;M5;2
Light;M6;0;M5;2
Light;M7;AFFI;M5;2
Light;M5;AFFI;M6;2
Light;M8;AFFI;M5;2
Light;M7;AFFI;M5;2
Light;M5;AFFI;M6;2
Light;M8;AFFI;M5;2
Light;M6;AFFI;M5;2
Light;M7;AFFI;M5;2
Light;M5;AFFI;M6;2
Light;M8;AFFI;M5;2
Light;M6;AFFI;M5;2
Light;M7;AFFI;M5;2
Light;M5;AFFI;M6;2
Light;M8;AFFI;M5;2
Light;M6;AFFI;M5;2
Light;M6;0;M5;2
Light;M7;0;M5;2
Light;M7;AFFI;M5;2
Light;M5;AFFI;M7;2
Light;M8;0;M5;2
Light;M5;AFFI;M8;2
Light;M7;AFFI;M8;2
Light;M7;AFFI;M5;2
Light;M5;AFFI;M6;2
Light;M8;AFFI;M5;2
Light;M6;AFFI;M5;2
Light;M6;0;M5;2
Light;M5;AFFI;M6;2
Light;M8;AFFI;M5;2
Light;M7;AFFI;M5;2
Light;M5;AFFI;M8;2
Light;M8;AFFI;M5;2
Light;M7;AFFI;M8;2
Dark;M5;0;M6;3
Dark;M8;0;M5;3
Dark;M7;0;M5;3
Dark;M6;0;M5;3
Dark;M5;0;M6;3
Dark;M7;0;M5;3
Dark;M8;0;M5;3
Dark;M6;0;M5;3
Dark;M6;0;M8;3
Dark;M8;0;M6;3
Dark;M8;AFFI;M5;3
Dark;M7;AFFI;M5;3
Dark;M5;AFFI;M6;3
Dark;M6;AFFI;M5;3
Dark;M5;0;M7;3
Dark;M7;0;M5;3
Dark;M8;0;M7;3
Dark;M5;STR.G;M6;3
Dark;M6;STR.G;M7;3
Dark;M6;0;M7;3
Dark;M6;STR.G;M7;3
Dark;M7;STR.G;M6;3
Dark;M7;0;M6;3
Dark;M7;STR.G;M5;3
Dark;M8;0;M5;3
Dark;M5;0;M7;3
Dark;M7;0;M5;3
Dark;M5;AFFI;M8;3
Dark;M8;AFFI;M5;3
Dark;M6;AFFI;M6;3
Dark;M6;0;M5;3
Dark;M8;AFFI;M5;3
Dark;M8;0;M5;3
Dark;M8;0;M5;3
Dark;M5;AFFI;M6;3
Dark;M5;0;M6;3
Dark;M5;0;M6;3
Dark;M7;AFFI;M5;3
Dark;M7;0;M5;3
Dark;M8;0;M5;3
Dark;M8;AFFI;M5;3
Dark;M7;AFFI;M5;3
Dark;M5;0;M7;3
Dark;M6;0;M5;3
Dark;M7;0;M5;3
Dark;M7;0;M5;3
Dark;M5;0;M6;3
Dark;M5;0;M7;3
Dark;M8;0;M7;3
Dark;M7;0;M8;3
Dark;M5;0;M7;3
Dark;M7;0;M6;3
Dark;M6;0;M7;3
Dark;M7;0;M5;3
Dark;M5;0;M7;3
Dark;M8;STR.F;M7;3
Dark;M7;STR.F;M8;3
Dark;M6;STR.F;M7;3
Dark;M6;0;M5;3
Dark;M5;0;M6;3
Dark;M7;0;M8;3
Dark;M8;0;M7;3
Dark;M8;0;M7;3
Dark;M8;0;M7;3
Dark;M6;0;M7;3
Dark;M6;0;M7;3
Dark;M7;0;M6;3
Dark;M7;0;M6;3
Dark;M8;0;M7;3
Dark;M5;0;M8;3
Dark;M7;0;M8;3
Dark;M8;0;M7;3
Dark;M7;0;M8;3
Dark;M8;STR.F;M6;3
Dark;M8;STR.F;M6;3
Dark;M6;STR.F;M8;3
Dark;M6;STR.F;M8;3
Dark;M6;STR.F;M7;3
Dark;M7;STR.F;M6;3
Dark;M8;STR.G;M7;3
Dark;M8;0;M7;3
Dark;M5;0;M8;3
Dark;M7;STR.G;M5;3
Dark;M5;0;M7;3
Dark;M5;0;M8;3
Dark;M7;0;M5;3
Dark;M6;0;M6;3
Dark;M8;0;M8;3
Dark;M6;0;M5;3
Dark;M5;0;M6;3
Dark;M8;0;M5;3
Light;M5;AGGRO;M6;3
Light;M6;AGGRO;M5;3
Light;M7;0;M8;3
Light;M8;0;M7;3
Light;M6;AGGRO;M5;3
Light;M6;0;M5;3
Light;M6;0;M5;3
Light;M6;0;M8;3
Light;M6;0;M5;3
Light;M5;AGGRO;M6;3
Light;M5;0;M6;3
Light;M5;0;M6;3
Light;M5;0;M6;3
Light;M5;0;M6;3
Light;M8;0;M7;3
Light;M7;0;M7;3
Light;M5;AFFI;M7;3
Light;M7;0;M8;3
Light;M8;AFFI;M7;3
Light;M7;0;M5;3
Light;M8;0;M5;3
Light;M8;STR.G;M5;3
Light;M8;0;M5;3
Light;M6;0;M5;3
Light;M6;STR.G;M5;3
Light;M6;0;M5;3
Light;M5;0;M8;3
Light;M7;0;M5;3
Light;M5;AFFI;M6;3
Light;M6;AFFI;M5;3
Light;M8;AFFI;M5;3
