Dark;M7;0;M6;1
Light;M7;AFFI;M5;3
Light;M5;AFFI;M6;3
Light;M6;AFFI;M5;3
Light;M8;AFFI;M5;3
Light;M7;AFFI;M5;3
Light;M5;AFFI;M6;3
Light;M6;AFFI;M5;3
Light;M7;0;M5;3
Light;M5;AFFI;M7;3
Light;M6;AFFI;M5;3
Light;M7;AFFI;M5;3
Light;M8;AFFI;M5;3
Light;M5;AFFI;M6;3
Light;M6;AFFI;M5;3
Light;M5;AFFI;M6;3
Light;M5;0;M6;3
Light;M7;AFFI;M5;3
Light;M8;AFFI;M5;3
Light;M6;AFFI;M5;3
Light;M5;0;M6;3
Light;M8;0;M5;3
Light;M6;AFFI;M5;3
Light;M7;0;M5;3
Light;M8;0;M7;3
Light;M7;AFFI;M8;3
Light;M5;AFFI;M7;3
Light;M6;0;M5;3
Light;M7;AFFI;M5;3
Light;M8;AFFI;M5;3
Light;M5;AFFI;M6;3
Light;M6;AFFI;M5;3
Light;M7;AFFI;M5;3
Light;M8;AFFI;M5;3
Light;M5;AFFI;M6;3
Light;M6;0;M5;3
Light;M6;AFFI;M5;3
Light;M7;0;M5;3
Light;M7;AFFI;M5;3
Light;M5;0;M8;3
Light;M5;AFFI;M6;3
Light;M8;AFFI;M5;3
Light;M6;AFFI;M5;3
Light;M5;AFFI;M6;3
Light;M8;AFFI;M5;3
Light;M7;AFFI;M5;3
Light;M6;AFFI;M5;3
Light;M5;AFFI;M6;3
Light;M8;AFFI;M5;3
Light;M7;AFFI;M5;3
Light;M6;AFFI;M5;3
Light;M6;0;M5;3
Light;M5;AFFI;M6;3
Light;M8;AFFI;M5;3
Light;M7;AFFI;M5;3
Light;M7;0;M5;3
Light;M7;0;M5;3
Light;M5;AFFI;M6;3
Light;M8;AFFI;M5;3
Light;M6;AFFI;M5;3
Light;M7;AFFI;M5;3
Light;M8;AFFI;M5;3
Light;M5;AFFI;M6;3
Light;M8;AFFI;M5;3
Light;M8;AFFI;M7;3
Light;M7;AFFI;M8;3
Light;M6;AFFI;M8;3
Light;M5;AFFI;M6;3
Light;M5;0;M6;3
Light;M5;STR.G;M6;3
Light;M7;AFFI;M5;3
Light;M7;STR.G;M5;3
Light;M8;AFFI;M5;3
Light;M6;AFFI;M5;3
Dark;M5;0;M6;4
Dark;M7;0;M5;4
Dark;M6;0;M5;4
Dark;M8;0;M5;4
Dark;M5;0;M7;4
Dark;M6;0;M5;4
Dark;M7;0;M6;4
Dark;M5;0;M6;4
Dark;M6;0;M8;4
Dark;M8;0;M6;4
Dark;M7;0;M6;4
Dark;M7;0;M8;4
Dark;M7;0;M8;4
Dark;M6;0;M7;4
Dark;M5;0;M8;4
Dark;M5;AGGRO;M7;4
Dark;M5;0;M7;4
Dark;M5;0;M7;4
Dark;M5;0;M7;4
Dark;M8;0;M5;4
Dark;M8;0;M7;4
Dark;M7;0;M6;4
Dark;M6;0;M7;4
Dark;M6;0;M7;4
Dark;M8;0;M5;4
Dark;M8;0;M5;4
Dark;M5;0;M8;4
Dark;M5;0;M8;4
Dark;M5;STR.G;M8;4
Dark;M5;0;M8;4
Dark;M7;0;M5;4
Dark;M7;STR.G;M5;4
Dark;M7;0;M5;4
Dark;M7;0;M8;4
Dark;M8;0;M5;4
Dark;M5;0;M8;4
Dark;M8;0;M5;4
Dark;M7;STR.F;M6;4
Dark;M6;STR.F;M7;4
Dark;M8;0;M5;4
Dark;M5;0;M8;4
Dark;M7;0;M6;4
Dark;M6;0;M7;4
Dark;M6;0;M5;4
Dark;M8;STR.F;M5;4
Dark;M5;0;M7;4
Dark;M5;0;M6;4
Dark;M5;STR.F;M6;4
Dark;M7;0;M5;4
Dark;M7;STR.F;M5;4
Dark;M6;0;M7;4
Dark;M6;0;M8;4
Dark;M5;0;M7;4
Dark;M7;0;M5;4
Dark;M7;0;M5;4
Dark;M7;0;M5;4
Dark;M8;0;M6;4
Dark;M7;0;M8;4
Dark;M7;0;M5;4
Dark;M8;0;M7;4
Dark;M5;0;M6;4
Dark;M5;0;M7;4
Dark;M6;0;M5;4
Dark;M5;0;M7;4
Dark;M7;0;M5;4
Dark;M5;0;M7;4
Dark;M5;0;M8;4
Dark;M8;0;M7;4
Dark;M7;0;M8;4
Dark;M8;0;M7;4
Dark;M7;0;M8;4
Dark;M5;0;M6;4
Dark;M6;0;M5;4
Dark;M7;0;M8;4
Dark;M8;0;M7;4
Dark;M6;0;M5;4
Dark;M6;0;M5;4
Dark;M5;0;M6;4
Dark;M6;0;M7;4
Dark;M6;0;M7;4
Dark;M6;0;M7;4
Dark;M7;0;M6;4
Dark;M7;0;M6;4
Dark;M7;0;M6;4
Dark;M5;0;M7;4
Dark;M5;0;M7;4
Dark;M5;0;M7;4
Dark;M5;0;M8;4
Dark;M8;0;M5;4
Dark;M7;STR.F;M5;4
Dark;M5;STR.F;M7;4
Dark;M8;0;M6;4
Dark;M6;0;M8;4
Dark;M5;0;M8;4
Dark;M8;0;M5;4
Dark;M7;0;M8;4
Dark;M6;0;M8;4
Dark;M6;0;M8;4
Dark;M8;0;M5;4
Dark;M8;0;M6;4
Dark;M5;0;M7;4
Dark;M7;0;M8;4
Dark;M7;0;M8;4
Dark;M8;0;M7;4
Light;M7;0;M5;4
Light;M6;0;M5;4
Light;M5;0;M8;4
Light;M8;0;M5;4
Light;M6;0;M5;4
Light;M6;0;M5;4
Light;M5;0;M6;4
Light;M8;0;M7;4
Light;M8;0;M7;4
Light;M7;0;M8;4
Light;M5;0;M8;4
Light;M7;AFFI;M8;4
Light;M8;AFFI;M7;4
Light;M5;AFFI;M7;4
Light;M7;AFFI;M5;4
Light;M8;AFFI;M7;4
Light;M6;AFFI;M5;4
Light;M8;AFFI;M5;4
Light;M5;AFFI;M6;4
Light;M7;AFFI;M5;4
Light;M6;AFFI;M5;4
Light;M8;AFFI;M5;4
Light;M5;AFFI;M6;4
Light;M7;AFFI;M5;4
Light;M8;AFFI;M5;4
Light;M5;AFFI;M6;4
Light;M7;AFFI;M5;4
Light;M6;AFFI;M5;4
Light;M8;AFFI;M5;4
Light;M5;AFFI;M6;4
Light;M7;AFFI;M5;4
Light;M6;AFFI;M5;4
Light;M8;AFFI;M5;4
Light;M8;0;M5;4
Light;M7;AFFI;M5;4
Light;M6;AFFI;M5;4
Light;M5;AFFI;M6;4
Light;M6;AFFI;M5;4
Light;M8;0;M5;4
Light;M7;AFFI;M5;4
Light;M5;AFFI;M6;4
Light;M6;0;M5;4
Light;M8;0;M7;4
Light;M8;0;M5;4
Light;M5;0;M8;4
Light;M5;0;M6;4
Light;M5;0;M6;4
Light;M7;0;M5;4
Light;M8;0;M7;4
Light;M8;STR.G;M7;4
Light;M8;0;M7;4
Light;M5;0;M8;4
Light;M5;0;M6;4
Light;M6;0;M5;4
Light;M6;0;M5;4
Light;M6;STR.G;M7;4
Light;M6;AFFI;M7;4
Light;M7;AFFI;M8;4
Light;M7;0;M8;4
Light;M7;AFFI;M8;4
Light;M8;0;M5;4
Light;M5;AFFI;M6;4
Light;M7;AFFI;M5;4
Light;M6;AFFI;M5;4
Light;M8;AFFI;M5;4
Light;M5;AFFI;M6;4
Light;M7;AFFI;M5;4
Light;M6;AFFI;M5;4
Light;M8;AFFI;M5;4
Light;M5;AFFI;M6;4
Light;M7;AFFI;M5;4
Light;M6;AFFI;M5;4
Light;M8;0;M5;4
Light;M5;AFFI;M6;4
Light;M7;AFFI;M5;4
Light;M6;AFFI;M5;4
Light;M8;AFFI;M5;4
Light;M5;AFFI;M6;4
Light;M7;AFFI;M5;4
Light;M6;AFFI;M5;4
Light;M5;AFFI;M6;4
Light;M7;AFFI;M5;4
Light;M6;AFFI;M5;4
Light;M8;AFFI;M5;4
Light;M5;AFFI;M6;4
Light;M7;AFFI;M5;4
Light;M6;AFFI;M5;4
Light;M8;0;M5;4
Light;M8;0;M7;4
Light;M8;AFFI;M7;4
Light;M7;AFFI;M8;4
Light;M5;0;M7;4
Light;M7;AFFI;M5;4
Light;M5;AFFI;M6;4
Light;M8;AFFI;M5;4
Light;M6;AFFI;M5;4
Light;M7;AFFI;M5;4
Light;M5;AFFI;M6;4
Light;M8;AFFI;M5;4
Light;M6;AFFI;M5;4
Light;M6;0;M5;4
Light;M6;0;M5;4
Light;M6;AFFI;M5;4
Light;M8;0;M5;4
Light;M7;AFFI;M5;4
Light;M5;AFFI;M6;4
Light;M6;AFFI;M5;4
Light;M8;AFFI;M5;4
Light;M7;AFFI;M5;4
Light;M5;AFFI;M6;4
Light;M7;AFFI;M8;4
Light;M8;AFFI;M7;4
Light;M5;AFFI;M7;4
Dark;M5;0;M6;5
Dark;M5;0;M6;5
Dark;M6;0;M5;5
Dark;M8;0;M5;5
Dark;M7;0;M5;5
Dark;M6;0;M5;5
Dark;M8;0;M5;5
Dark;M5;0;M6;5
Dark;M5;0;M6;5
Dark;M6;0;M5;5
Dark;M8;0;M7;5
Dark;M8;0;M7;5
Dark;M7;0;M8;5
Dark;M7;0;M8;5
Dark;M8;STR.F;M7;5
Dark;M7;STR.F;M7;5
Dark;M5;STR.F;M8;5
Dark;M8;0;M5;5
Dark;M5;0;M8;5
Dark;M6;0;M7;5
Dark;M7;0;M6;5
Dark;M5;0;M7;5
Dark;M7;0;M5;5
Dark;M7;0;M5;5
Dark;M8;0;M7;5
Dark;M8;0;M7;5
Dark;M5;0;M6;5
Dark;M6;0;M5;5
Dark;M5;0;M7;5
Dark;M5;0;M7;5
Dark;M7;0;M8;5
Dark;M8;0;M7;5
Dark;M6;0;M5;5
Dark;M5;0;M6;5
Dark;M5;0;M6;5
Dark;M5;STR.F;M6;5
Dark;M7;STR.F;M8;5
Dark;M7;0;M8;5
Dark;M7;STR.F;M5;5
Dark;M6;0;M7;5
Dark;M8;0;M7;5
Dark;M5;0;M7;5
Dark;M8;0;M7;5
Dark;M6;0;M5;5
Dark;M7;0;M5;5
Dark;M8;0;M8;5
Dark;M7;0;M8;5
Dark;M5;0;M6;5
Dark;M5;0;M6;5
Dark;M6;0;M5;5
Dark;M6;0;M5;5
Dark;M6;0;M7;5
Dark;M7;0;M6;5
Dark;M6;0;M7;5
Dark;M6;0;M7;5
Dark;M5;0;M8;5
Dark;M8;0;M5;5
Dark;M8;0;M6;5
Dark;M6;0;M8;5
Dark;M6;0;M5;5
Dark;M5;0;M6;5
Dark;M6;0;M5;5
Dark;M5;STR.G;M6;5
Dark;M5;0;M7;5
Dark;M5;STR.G;M7;5
Dark;M5;STR.G;M7;5
Dark;M8;STR.G;M5;5
Dark;M8;STR.G;M5;5
Dark;M8;0;M5;5
Dark;M7;STR.G;M8;5
Dark;M7;0;M8;5
Dark;M5;0;M7;5
Dark;M5;0;M7;5
Dark;M5;0;M7;5
Dark;M7;0;M5;5
Dark;M7;0;M5;5
Dark;M7;0;M5;5
Dark;M6;0;M8;5
Dark;M8;0;M6;5
Dark;M8;0;M7;5
Dark;M7;0;M8;5
Dark;M6;0;M7;5
Dark;M7;0;M6;5
Dark;M8;0;M5;5
Dark;M5;0;M8;5
Dark;M7;0;M5;5
Dark;M5;0;M7;5
Dark;M6;0;M8;5
Dark;M8;0;M6;5
Dark;M8;0;M6;5
Dark;M8;0;M6;5
Dark;M6;0;M8;5
Dark;M6;0;M8;5
Dark;M8;STR.F;M5;5
Dark;M5;STR.F;M5;5
Dark;M6;0;M7;5
Dark;M7;0;M6;5
Dark;M7;0;M6;5
Dark;M6;0;M7;5
Light;M8;0;M7;5
Light;M7;0;M8;5
Light;M6;0;M7;5
Light;M6;AFFI;M5;5
Light;M7;AFFI;M5;5
Light;M5;AFFI;M7;5
Light;M8;AFFI;M5;5
Light;M6;AFFI;M5;5
Light;M7;AFFI;M5;5
Light;M5;AFFI;M6;5
Light;M8;AFFI;M5;5
Light;M6;AFFI;M5;5
Light;M7;AFFI;M5;5
Light;M5;AFFI;M6;5
Light;M6;AFFI;M5;5
Light;M8;AFFI;M5;5
Light;M8;0;M5;5
Light;M5;AFFI;M6;5
Light;M7;AFFI;M5;5
Light;M8;AFFI;M5;5
Light;M5;AFFI;M6;5
Light;M7;AFFI;M5;5
Light;M6;AFFI;M5;5
Light;M8;AFFI;M5;5
Light;M5;AFFI;M6;5
Light;M7;AFFI;M5;5
Light;M6;AFFI;M5;5
Light;M8;AFFI;M5;5
Light;M5;AFFI;M6;5
Light;M7;AFFI;M5;5
Light;M6;AFFI;M5;5
Light;M5;0;M6;5
Light;M8;AFFI;M5;5
Light;M7;AFFI;M5;5
Light;M6;AFFI;M5;5
Light;M5;0;M8;5
Light;M8;AFFI;M7;5
Light;M7;AFFI;M8;5
Light;M5;0;M7;5
Light;M5;0;M7;5
Light;M8;0;M5;5
Light;M8;0;M5;5
Light;M7;0;M8;5
Light;M5;0;M6;5
Light;M8;AFFI;M5;5
Light;M7;AFFI;M5;5
Light;M6;AFFI;M5;5
Light;M5;AFFI;M8;5
Light;M8;AFFI;M7;5
Light;M7;AFFI;M8;5
Light;M8;STR.G;M6;5
Light;M6;STR.G;M8;5
Light;M6;AFFI;M5;5
Light;M5;AFFI;M7;5
Light;M7;AFFI;M5;5
Light;M7;0;M6;5
Light;M6;AFFI;M5;5
Light;M5;AFFI;M7;5
Light;M8;0;M5;5
Light;M8;AFFI;M5;5
Light;M7;AFFI;M5;5
Light;M6;AFFI;M5;5
Light;M5;AFFI;M6;5
Light;M8;AFFI;M5;5
Light;M7;AFFI;M5;5
Light;M6;AFFI;M5;5
Light;M5;AFFI;M6;5
Light;M8;AFFI;M5;5
Light;M7;AFFI;M5;5
Light;M6;AFFI;M5;5
Light;M5;AFFI;M6;5
Light;M8;AFFI;M5;5
Light;M7;AFFI;M5;5
Light;M6;AFFI;M5;5
Light;M5;AFFI;M6;5
Light;M8;AFFI;M5;5
Light;M5;AFFI;M7;5
Light;M7;AFFI;M8;5
Light;M6;AFFI;M5;5
Light;M8;AFFI;M5;5
Light;M5;AFFI;M6;5
Light;M7;AFFI;M5;5
Light;M5;AFFI;M6;5
Light;M5;0;M6;5
Light;M8;AFFI;M5;5
Light;M7;AFFI;M5;5
Light;M6;AFFI;M5;5
Light;M6;0;M5;5
Light;M7;AFFI;M5;5
Light;M8;AFFI;M5;5
Light;M5;AFFI;M6;5
Light;M8;0;M5;5
Light;M7;0;M5;5
Light;M5;AFFI;M6;5
Light;M6;AFFI;M5;5
Light;M8;0;M7;5
Light;M7;AFFI;M5;5
Light;M5;AFFI;M7;5
