 , B1.genotype, B1.batch, B1.cycle, B1.day, B1.hour, B1.time_start, B1.ID.new, B1.behaviour, B1.with.who 
 3318, KO, B1, Dark phase,24,19, 19:22:25, M4, 0, M1 
 3319, KO, B1, Dark phase,24,19, 19:22:25, M1, 0, M4 
 3320, KO, B1, Dark phase,24,19, 19:22:25, M3, 0, M1 
 3321, KO, B1, Dark phase,24,19, 19:22:31, M3, 0, M1 
 3327, KO, B1, Dark phase,24,19, 19:32:25, M1, AFFI, M3 
 3328, KO, B1, Dark phase,24,19, 19:32:25, M3, AFFI, M4 
 3329, KO, B1, Dark phase,24,19, 19:32:25, M4, AFFI, M1 
 3330, KO, B1, Dark phase,24,19, 19:42:25, M1, 0, M3 
 3331, KO, B1, Dark phase,24,19, 19:42:25, M3, 0, M1 
 3340, KO, B1, Dark phase,24,19, 19:52:34, M3, 0, M1 
 3341, KO, B1, Dark phase,24,19, 19:52:38, M3, 0, M1 
 3343, KO, B1, Dark phase,24,19, 19:52:36, M1, 0, M4 
 3348, KO, B1, Dark phase,24,19, 19:52:35, M4, 0, M1 
 3352, KO, B1, Dark phase,24,20, 20:02:25, M2, 0, M1 
 3356, KO, B1, Dark phase,24,20, 20:02:30, M4, 0, M3 
 3358, KO, B1, Dark phase,24,20, 20:02:25, M1, 0, M2 
 3359, KO, B1, Dark phase,24,20, 20:02:38, M1, AGGRO, M3 
 3361, KO, B1, Dark phase,24,20, 20:02:46, M1, AGGRO, M2 
 3365, KO, B1, Dark phase,24,20, 20:12:38, M1, STR.F, M2 
 3368, KO, B1, Dark phase,24,20, 20:12:29, M3, STR.F, M2 
 3369, KO, B1, Dark phase,24,20, 20:12:25, M4, STR.F, M4 
 3370, KO, B1, Dark phase,24,20, 20:12:25, M2, STR.F, M2 
 3373, KO, B1, Dark phase,24,20, 20:22:41, M2, 0, M1 
 3374, KO, B1, Dark phase,24,20, 20:22:25, M3, 0, M1 
 3376, KO, B1, Dark phase,24,20, 20:22:25, M1, 0, M3 
 3378, KO, B1, Dark phase,24,20, 20:22:41, M1, 0, M2 
 3380, KO, B1, Dark phase,24,20, 20:32:37, M3, 0, M1 
 3382, KO, B1, Dark phase,24,20, 20:32:50, M3, 0, M2 
 3383, KO, B1, Dark phase,24,20, 20:32:25, M4, 0, M3 
 3387, KO, B1, Dark phase,24,20, 20:32:38, M2, 0, M3 
 3389, KO, B1, Dark phase,24,20, 20:32:50, M2, 0, M3 
 3391, KO, B1, Dark phase,24,20, 20:32:29, M1, 0, M3 
 3400, KO, B1, Dark phase,24,20, 20:42:39, M1, AGGRO, M4 
 3404, KO, B1, Dark phase,24,20, 20:42:25, M3, 0, M2 
 3406, KO, B1, Dark phase,24,20, 20:42:25, M2, 0, M3 
 3411, KO, B1, Dark phase,24,20, 20:52:35, M1, 0, M2 
 3413, KO, B1, Dark phase,24,20, 20:52:49, M1, 0, M4 
 3415, KO, B1, Dark phase,24,20, 20:52:41, M2, 0, M4 
 3420, KO, B1, Dark phase,24,20, 20:52:40, M4, 0, M1 
 3423, KO, B1, Dark phase,24,21, 21:02:50, M1, 0, M2 
 3425, KO, B1, Dark phase,24,21, 21:02:47, M2, 0, M1 
 3427, KO, B1, Dark phase,24,21, 21:02:46, M4, 0, M1 
 3431, KO, B1, Dark phase,24,21, 21:12:42, M2, STR.G, M3 
 3433, KO, B1, Dark phase,24,21, 21:12:30, M4, AGGRO, M2 
 3435, KO, B1, Dark phase,24,21, 21:12:25, M3, 0, M1 
 3436, KO, B1, Dark phase,24,21, 21:12:40, M3, STR.G, M2 
 3437, KO, B1, Dark phase,24,21, 21:12:25, M1, 0, M3 
 3438, KO, B1, Dark phase,24,21, 21:12:30, M1, STR.G, M3 
 3439, KO, B1, Dark phase,24,21, 21:12:35, M1, 0, M3 
 3440, KO, B1, Dark phase,24,21, 21:12:40, M1, STR.G, M3 
 3441, KO, B1, Dark phase,24,21, 21:12:51, M1, STR.G, M3 
 3447, KO, B1, Dark phase,24,21, 21:22:25, M2, 0, M4 
 3448, KO, B1, Dark phase,24,21, 21:22:29, M2, 0, M4 
 3450, KO, B1, Dark phase,24,21, 21:22:42, M2, 0, M4 
 3453, KO, B1, Dark phase,24,21, 21:22:29, M4, 0, M2 
 3455, KO, B1, Dark phase,24,21, 21:22:42, M4, 0, M2 
 3456, KO, B1, Dark phase,24,21, 21:22:46, M4, 0, M1 
 3460, KO, B1, Dark phase,24,21, 21:22:48, M1, 0, M4 
 3461, KO, B1, Dark phase,24,21, 21:32:24, M3, STR.F, M4 
 3462, KO, B1, Dark phase,24,21, 21:32:24, M4, STR.F, M3 
 3467, KO, B1, Dark phase,24,21, 21:32:39, M2, 0, M4 
 3469, KO, B1, Dark phase,24,21, 21:42:25, M1, 0, M2 
 3472, KO, B1, Dark phase,24,21, 21:42:42, M1, 0, M2 
 3473, KO, B1, Dark phase,24,21, 21:42:25, M3, 0, M1 
 3476, KO, B1, Dark phase,24,21, 21:42:50, M3, 0, M1 
 3477, KO, B1, Dark phase,24,21, 21:42:25, M2, 0, M3 
 3478, KO, B1, Dark phase,24,21, 21:42:31, M2, 0, M4 
 3479, KO, B1, Dark phase,24,21, 21:42:38, M2, 0, M4 
 3481, KO, B1, Dark phase,24,21, 21:42:32, M4, 0, M1 
 3483, KO, B1, Dark phase,24,21, 21:52:39, M3, 0, M1 
 3486, KO, B1, Dark phase,24,21, 21:52:25, M4, 0, M1 
 3488, KO, B1, Dark phase,24,21, 21:52:25, M1, 0, M4 
 3491, KO, B1, Dark phase,24,21, 21:52:35, M1, 0, M3 
 3498, KO, B1, Dark phase,24,22, 22:02:25, M2, 0, M4 
 3499, KO, B1, Dark phase,24,22, 22:02:38, M2, 0, M3 
 3503, KO, B1, Dark phase,24,22, 22:02:25, M3, 0, M1 
 3505, KO, B1, Dark phase,24,22, 22:02:25, M4, 0, M1 
 3511, KO, B1, Dark phase,24,22, 22:12:47, M3, 0, M2 
 3514, KO, B1, Dark phase,24,22, 22:12:40, M2, 0, M1 
 3517, KO, B1, Dark phase,24,22, 22:12:40, M1, 0, M2 
 3519, KO, B1, Dark phase,24,22, 22:22:25, M4, 0, M1 
 3521, KO, B1, Dark phase,24,22, 22:22:43, M4, 0, M1 
 3522, KO, B1, Dark phase,24,22, 22:22:25, M1, 0, M4 
 3524, KO, B1, Dark phase,24,22, 22:22:43, M1, 0, M4 
 3527, KO, B1, Dark phase,24,22, 22:32:25, M2, AFFI, M4 
 3529, KO, B1, Dark phase,24,22, 22:32:25, M4, AFFI, M2 
 3540, KO, B1, Dark phase,24,22, 22:52:25, M2, 0, M4 
 3542, KO, B1, Dark phase,24,22, 22:52:47, M2, 0, M1 
 3543, KO, B1, Dark phase,24,22, 22:52:25, M4, STR.F, M1 
 3544, KO, B1, Dark phase,24,22, 22:52:25, M1, STR.F, M4 
 3546, KO, B1, Dark phase,24,23, 23:02:29, M1, AGGRO, M4 
 3548, KO, B1, Dark phase,24,23, 23:02:36, M1, 0, M2 
 3551, KO, B1, Dark phase,24,23, 23:02:29, M4, AGGRO, M1 
 3554, KO, B1, Dark phase,24,23, 23:02:36, M2, 0, M1 
 3556, KO, B1, Light phase,25,7, 07:02:31, M1, 0, M2 
 3559, KO, B1, Light phase,25,7, 07:02:27, M2, AFFI, M3 
 3560, KO, B1, Light phase,25,7, 07:02:27, M3, AFFI, M2 
 3561, KO, B1, Light phase,25,7, 07:12:27, M2, 0, M1 
 3564, KO, B1, Light phase,25,7, 07:12:33, M3, 0, M4 
 3565, KO, B1, Light phase,25,7, 07:12:40, M3, 0, M4 
 3566, KO, B1, Light phase,25,7, 07:12:44, M3, 0, M4 
 3567, KO, B1, Light phase,25,7, 07:12:27, M1, 0, M4 
 3568, KO, B1, Light phase,25,7, 07:12:33, M1, 0, M4 
 3569, KO, B1, Light phase,25,7, 07:12:40, M1, 0, M4 
 3570, KO, B1, Light phase,25,7, 07:12:44, M1, 0, M4 
 3571, KO, B1, Light phase,25,7, 07:12:27, M4, 0, M1 
 3572, KO, B1, Light phase,25,7, 07:22:27, M3, 0, M2 
 3573, KO, B1, Light phase,25,7, 07:22:27, M1, 0, M2 
 3574, KO, B1, Light phase,25,7, 07:22:37, M1, 0, M4 
 3575, KO, B1, Light phase,25,7, 07:22:42, M1, 0, M4 
 3576, KO, B1, Light phase,25,7, 07:22:50, M1, 0, M4 
 3577, KO, B1, Light phase,25,7, 07:22:27, M2, 0, M3 
 3578, KO, B1, Light phase,25,7, 07:22:42, M2, 0, M3 
 3580, KO, B1, Light phase,25,7, 07:22:41, M4, 0, M1 
 3581, KO, B1, Light phase,25,7, 07:22:50, M4, 0, M1 
 3582, KO, B1, Light phase,25,7, 07:32:27, M3, STR.G, M1 
 3583, KO, B1, Light phase,25,7, 07:32:36, M3, AFFI, M2 
 3584, KO, B1, Light phase,25,7, 07:32:27, M2, STR.G, M1 
 3585, KO, B1, Light phase,25,7, 07:32:36, M2, AFFI, M3 
 3586, KO, B1, Light phase,25,7, 07:32:27, M4, 0, M1 
 3587, KO, B1, Light phase,25,7, 07:32:34, M4, AFFI, M2 
 3588, KO, B1, Light phase,25,7, 07:32:27, M1, 0, M2 
 3592, KO, B1, Light phase,25,7, 07:42:27, M1, 0, M4 
 3594, KO, B1, Light phase,25,7, 07:42:27, M4, AFFI, M2 
 3595, KO, B1, Light phase,25,7, 07:42:27, M2, AFFI, M4 
 3596, KO, B1, Light phase,25,7, 07:52:27, M3, 0, M1 
 3597, KO, B1, Light phase,25,7, 07:52:27, M4, 0, M1 
 3600, KO, B1, Light phase,25,7, 07:52:27, M2, AFFI, M1 
 3601, KO, B1, Light phase,25,7, 07:52:27, M1, AFFI, M2 
 3602, KO, B1, Light phase,25,8, 08:02:27, M3, 0, M1 
 3604, KO, B1, Light phase,25,8, 08:02:51, M3, 0, M1 
 3605, KO, B1, Light phase,25,8, 08:02:27, M4, 0, M1 
 3606, KO, B1, Light phase,25,8, 08:02:45, M4, 0, M1 
 3607, KO, B1, Light phase,25,8, 08:02:27, M2, AFFI, M1 
 3608, KO, B1, Light phase,25,8, 08:02:27, M1, AFFI, M2 
 3609, KO, B1, Light phase,25,8, 08:12:27, M2, AFFI, M4 
 3610, KO, B1, Light phase,25,8, 08:12:27, M4, AFFI, M2 
 3611, KO, B1, Light phase,25,8, 08:12:27, M3, STR.F, M1 
 3612, KO, B1, Light phase,25,8, 08:12:27, M1, STR.F, M3 
 3614, KO, B1, Light phase,25,8, 08:22:34, M4, 0, M1 
 3618, KO, B1, Light phase,25,8, 08:22:27, M2, AFFI, M1 
 3619, KO, B1, Light phase,25,8, 08:22:27, M1, AFFI, M2 
 3622, KO, B1, Light phase,25,8, 08:42:27, M2, 0, M3 
 3623, KO, B1, Light phase,25,8, 08:42:27, M1, AFFI, M2 
 3624, KO, B1, Light phase,25,8, 08:42:27, M3, AFFI, M1 
 3626, KO, B1, Light phase,25,8, 08:52:27, M2, 0, M3 
 3627, KO, B1, Light phase,25,8, 08:52:27, M3, 0, M2 
 3628, KO, B1, Light phase,25,8, 08:52:27, M1, 0, M3 
 3629, KO, B1, Light phase,25,9, 09:02:27, M4, 0, M2 
 3633, KO, B1, Light phase,25,9, 09:02:27, M2, 0, M4 
 3634, KO, B1, Light phase,25,9, 09:02:33, M2, 0, M1 
 3635, KO, B1, Light phase,25,9, 09:02:44, M2, 0, M1 
 3636, KO, B1, Light phase,25,9, 09:02:27, M1, 0, M3 
 3637, KO, B1, Light phase,25,9, 09:02:31, M1, 0, M2 
 3638, KO, B1, Light phase,25,9, 09:02:27, M3, 0, M2 
 3639, KO, B1, Light phase,25,9, 09:02:49, M3, 0, M2 
 3640, KO, B1, Light phase,25,9, 09:12:27, M1, 0, M2 
 3641, KO, B1, Light phase,25,9, 09:12:27, M2, AFFI, M3 
 3642, KO, B1, Light phase,25,9, 09:12:27, M3, AFFI, M2 
 3644, KO, B1, Light phase,25,9, 09:22:27, M2, 0, M4 
 3645, KO, B1, Light phase,25,9, 09:22:27, M4, 0, M4 
 3646, KO, B1, Light phase,25,9, 09:22:27, M3, 0, M3 
 3652, KO, B1, Light phase,25,9, 09:42:27, M3, 0, M4 
 3653, KO, B1, Light phase,25,9, 09:42:27, M2, AFFI, M3 
 3654, KO, B1, Light phase,25,9, 09:42:27, M4, 0, M3 
 3655, KO, B1, Light phase,25,9, 09:52:27, M1, 0, M2 
 3657, KO, B1, Light phase,25,9, 09:52:51, M1, 0, M2 
 3658, KO, B1, Light phase,25,9, 09:52:27, M2, 0, M3 
 3659, KO, B1, Light phase,25,9, 09:52:27, M3, 0, M1 
 3663, KO, B1, Light phase,25,10, 10:02:27, M3, 0, M1 
 3664, KO, B1, Light phase,25,10, 10:02:27, M1, AFFI, M4 
 3665, KO, B1, Light phase,25,10, 10:02:27, M4, AFFI, M1 
 3666, KO, B1, Light phase,25,10, 10:12:27, M3, AFFI, M4 
 3668, KO, B1, Light phase,25,10, 10:12:27, M4, AFFI, M1 
 3669, KO, B1, Light phase,25,10, 10:12:27, M1, AFFI, M4 
 3670, KO, B1, Light phase,25,10, 10:22:27, M2, 0, M1 
 3674, KO, B1, Light phase,25,10, 10:22:27, M1, AGGRO, M2 
 3675, KO, B1, Light phase,25,10, 10:22:36, M1, AFFI, M4 
 3676, KO, B1, Light phase,25,10, 10:22:27, M3, AFFI, M4 
 3677, KO, B1, Light phase,25,10, 10:22:27, M4, AFFI, M3 
 3679, KO, B1, Light phase,25,10, 10:32:27, M4, AFFI, M3 
 3680, KO, B1, Light phase,25,10, 10:32:27, M1, AFFI, M4 
 3681, KO, B1, Light phase,25,10, 10:32:27, M3, AFFI, M4 
 3682, KO, B1, Light phase,25,10, 10:42:27, M2, 0, M1 
 3683, KO, B1, Light phase,25,10, 10:42:27, M4, 0, M1 
 3684, KO, B1, Light phase,25,10, 10:42:27, M3, AFFI, M1 
 3685, KO, B1, Light phase,25,10, 10:42:27, M1, AFFI, M2 
 3690, KO, B1, Light phase,25,10, 10:52:27, M1, AFFI, M4 
 3691, KO, B1, Light phase,25,10, 10:52:27, M4, AFFI, M1 
 3692, KO, B1, Light phase,25,10, 10:52:27, M3, AFFI, M4 
 3693, KO, B1, Light phase,25,11, 11:02:27, M3, 0, M1 
 3699, KO, B1, Light phase,25,11, 11:02:27, M2, AFFI, M1 
 3700, KO, B1, Light phase,25,11, 11:02:27, M1, AFFI, M2 
 3701, KO, B1, Light phase,25,11, 11:02:27, M4, AFFI, M1 
 3702, KO, B1, Dark phase,25,19, 19:02:29, M2, 0, M1 
 3703, KO, B1, Dark phase,25,19, 19:02:29, M3, 0, M1 
 3704, KO, B1, Dark phase,25,19, 19:02:29, M1, 0, M2 
 3705, KO, B1, Dark phase,25,19, 19:02:29, M4, 0, M1 
 3707, KO, B1, Dark phase,25,19, 19:12:33, M1, 0, M3 
 3708, KO, B1, Dark phase,25,19, 19:12:50, M1, AGGRO, M2 
 3710, KO, B1, Dark phase,25,19, 19:12:29, M2, STR.F, M4 
 3713, KO, B1, Dark phase,25,19, 19:12:33, M3, 0, M1 
 3715, KO, B1, Dark phase,25,19, 19:12:29, M4, STR.F, M2 
 3718, KO, B1, Dark phase,25,19, 19:22:34, M3, 0, M1 
 3720, KO, B1, Dark phase,25,19, 19:22:52, M3, 0, M1 
 3721, KO, B1, Dark phase,25,19, 19:22:29, M1, STR.F, M4 
 3722, KO, B1, Dark phase,25,19, 19:22:34, M1, 0, M3 
 3724, KO, B1, Dark phase,25,19, 19:22:42, M1, 0, M4 
 3726, KO, B1, Dark phase,25,19, 19:22:52, M1, 0, M3 
 3727, KO, B1, Dark phase,25,19, 19:22:29, M2, 0, M1 
 3728, KO, B1, Dark phase,25,19, 19:22:37, M2, STR.F, M4 
 3729, KO, B1, Dark phase,25,19, 19:22:29, M4, 0, M1 
 3730, KO, B1, Dark phase,25,19, 19:22:37, M4, STR.F, M2 
 3732, KO, B1, Dark phase,25,19, 19:32:32, M1, AGGRO, M3 
 3733, KO, B1, Dark phase,25,19, 19:32:34, M1, AGGRO, M3 
 3735, KO, B1, Dark phase,25,19, 19:32:53, M1, 0, M4 
 3736, KO, B1, Dark phase,25,19, 19:32:29, M3, AGGRO, M4 
 3737, KO, B1, Dark phase,25,19, 19:32:34, M3, 0, M1 
 3741, KO, B1, Dark phase,25,19, 19:32:29, M4, 0, M3 
 3743, KO, B1, Dark phase,25,19, 19:32:53, M4, 0, M1 
 3748, KO, B1, Dark phase,25,19, 19:42:29, M1, 0, M4 
 3749, KO, B1, Dark phase,25,19, 19:42:34, M1, 0, M4 
 3752, KO, B1, Dark phase,25,19, 19:42:29, M4, 0, M1 
 3755, KO, B1, Dark phase,25,19, 19:42:52, M3, 0, M1 
 3756, KO, B1, Dark phase,25,19, 19:52:29, M3, STR.F, M1 
 3759, KO, B1, Dark phase,25,19, 19:52:50, M3, STR.F, M1 
 3760, KO, B1, Dark phase,25,19, 19:52:29, M4, STR.F, M1 
 3761, KO, B1, Dark phase,25,19, 19:52:29, M1, STR.F, M2 
 3762, KO, B1, Dark phase,25,19, 19:52:29, M2, STR.F, M1 
 3763, KO, B1, Dark phase,25,20, 20:02:29, M3, 0, M1 
 3765, KO, B1, Dark phase,25,20, 20:02:43, M3, 0, M1 
 3766, KO, B1, Dark phase,25,20, 20:02:29, M1, 0, M3 
 3768, KO, B1, Dark phase,25,20, 20:02:44, M1, 0, M3 
 3769, KO, B1, Dark phase,25,20, 20:02:29, M2, 0, M4 
 3770, KO, B1, Dark phase,25,20, 20:02:29, M4, 0, M2 
 3774, KO, B1, Dark phase,25,20, 20:12:29, M4, AFFI, M1 
 3775, KO, B1, Dark phase,25,20, 20:12:55, M4, 0, M1 
 3776, KO, B1, Dark phase,25,20, 20:12:29, M2, AFFI, M4 
 3777, KO, B1, Dark phase,25,20, 20:12:29, M1, 0, M4 
 3786, KO, B1, Dark phase,25,20, 20:22:41, M3, STR.F, M1 
 3788, KO, B1, Dark phase,25,20, 20:22:41, M1, 0, M3 
 3789, KO, B1, Dark phase,25,20, 20:32:29, M1, 0, M2 
 3791, KO, B1, Dark phase,25,20, 20:32:53, M1, STR.F, M4 
 3792, KO, B1, Dark phase,25,20, 20:32:29, M2, 0, M1 
 3793, KO, B1, Dark phase,25,20, 20:32:39, M2, 0, M1 
 3795, KO, B1, Dark phase,25,20, 20:32:29, M4, STR.F, M3 
 3796, KO, B1, Dark phase,25,20, 20:32:29, M3, STR.F, M4 
 3799, KO, B1, Dark phase,25,20, 20:42:41, M1, 0, M2 
 3802, KO, B1, Dark phase,25,20, 20:42:49, M1, AGGRO, M2 
 3805, KO, B1, Dark phase,25,20, 20:42:29, M2, 0, M4 
 3806, KO, B1, Dark phase,25,20, 20:42:40, M2, AGGRO, M1 
 3808, KO, B1, Dark phase,25,20, 20:42:44, M2, STR.F, M1 
 3809, KO, B1, Dark phase,25,20, 20:42:29, M3, STR.F, M1 
 3810, KO, B1, Dark phase,25,20, 20:42:29, M4, STR.F, M1 
 3822, KO, B1, Dark phase,25,20, 20:52:55, M2, 0, M3 
 3825, KO, B1, Dark phase,25,20, 20:52:47, M3, 0, M1 
 3829, KO, B1, Dark phase,25,21, 21:02:29, M3, 0, M1 
 3832, KO, B1, Dark phase,25,21, 21:02:29, M2, 0, M1 
 3834, KO, B1, Dark phase,25,21, 21:02:37, M2, AGGRO, M1 
 3835, KO, B1, Dark phase,25,21, 21:02:41, M2, AGGRO, M4 
 3837, KO, B1, Dark phase,25,21, 21:02:55, M2, AGGRO, M4 
 3839, KO, B1, Dark phase,25,21, 21:12:29, M1, AGGRO, M3 
 3840, KO, B1, Dark phase,25,21, 21:12:33, M1, AGGRO, M2 
 3841, KO, B1, Dark phase,25,21, 21:12:34, M1, 0, M3 
 3842, KO, B1, Dark phase,25,21, 21:12:36, M1, AGGRO, M2 
 3843, KO, B1, Dark phase,25,21, 21:12:37, M1, 0, M2 
 3846, KO, B1, Dark phase,25,21, 21:12:29, M3, 0, M1 
 3849, KO, B1, Dark phase,25,21, 21:12:33, M2, AGGRO, M1 
 3850, KO, B1, Dark phase,25,21, 21:12:34, M2, 0, M1 
 3851, KO, B1, Dark phase,25,21, 21:12:42, M2, 0, M4 
 3853, KO, B1, Dark phase,25,21, 21:12:42, M4, 0, M2 
 3856, KO, B1, Dark phase,25,21, 21:22:48, M1, AGGRO, M4 
 3858, KO, B1, Dark phase,25,21, 21:22:29, M2, 0, M3 
 3862, KO, B1, Dark phase,25,21, 21:22:29, M3, 0, M2 
 3870, KO, B1, Dark phase,25,21, 21:32:54, M1, AGGRO, M3 
 3871, KO, B1, Dark phase,25,21, 21:32:29, M3, 0, M4 
 3874, KO, B1, Dark phase,25,21, 21:32:29, M2, 0, M4 
 3876, KO, B1, Dark phase,25,21, 21:32:29, M4, 0, M2 
 3880, KO, B1, Dark phase,25,21, 21:42:42, M2, STR.F, M1 
 3881, KO, B1, Dark phase,25,21, 21:42:29, M4, STR.F, M1 
 3882, KO, B1, Dark phase,25,21, 21:42:29, M1, STR.F, M2 
 3883, KO, B1, Dark phase,25,21, 21:42:29, M3, STR.F, M1 
 3884, KO, B1, Dark phase,25,21, 21:52:29, M1, 0, M3 
 3887, KO, B1, Dark phase,25,21, 21:52:52, M1, AGGRO, M4 
 3889, KO, B1, Dark phase,25,21, 21:52:29, M4, AGGRO, M3 
 3891, KO, B1, Dark phase,25,21, 21:52:46, M4, 0, M3 
 3892, KO, B1, Dark phase,25,21, 21:52:49, M4, 0, M3 
 3896, KO, B1, Dark phase,25,21, 21:52:46, M3, AGGRO, M4 
 3898, KO, B1, Dark phase,25,21, 21:52:46, M3, AGGRO, M1 
 3900, KO, B1, Dark phase,25,21, 21:52:43, M2, 0, M1 
 3909, KO, B1, Dark phase,25,22, 22:02:29, M3, 0, M4 
 3910, KO, B1, Dark phase,25,22, 22:02:44, M3, 0, M1 
 3912, KO, B1, Dark phase,25,22, 22:02:29, M4, 0, M3 
 3914, KO, B1, Dark phase,25,22, 22:12:29, M4, 0, M3 
 3915, KO, B1, Dark phase,25,22, 22:12:33, M4, AGGRO, M3 
 3916, KO, B1, Dark phase,25,22, 22:12:37, M4, 0, M3 
 3917, KO, B1, Dark phase,25,22, 22:12:42, M4, AGGRO, M3 
 3918, KO, B1, Dark phase,25,22, 22:12:45, M4, 0, M2 
 3921, KO, B1, Dark phase,25,22, 22:12:29, M3, 0, M2 
 3922, KO, B1, Dark phase,25,22, 22:12:33, M3, 0, M4 
 3923, KO, B1, Dark phase,25,21, 21:12:36, M3, 0, M4 
 3936, KO, B1, Dark phase,25,22, 22:22:32, M2, 0, M4 
 3937, KO, B1, Dark phase,25,22, 22:22:47, M2, 0, M1 
 3938, KO, B1, Dark phase,25,22, 22:22:32, M4, 0, M2 
 3939, KO, B1, Dark phase,25,22, 22:22:47, M4, 0, M1 
 3945, KO, B1, Dark phase,25,22, 22:42:30, M3, 0, M1 
 3947, KO, B1, Dark phase,25,22, 22:42:30, M1, 0, M3 
 3948, KO, B1, Dark phase,25,22, 22:42:49, M1, 0, M4 
 3949, KO, B1, Dark phase,25,22, 22:42:52, M1, 0, M4 
 3951, KO, B1, Dark phase,25,22, 22:42:49, M4, 0, M1 
 3956, KO, B1, Dark phase,25,22, 22:52:30, M4, AFFI, M1 
 3957, KO, B1, Dark phase,25,22, 22:52:30, M1, AFFI, M4 
 3961, KO, B1, Dark phase,25,23, 23:02:30, M1, 0, M4 
 3962, KO, B1, Dark phase,25,23, 23:02:30, M4, 0, M1 
 3966, KO, B1, Light phase,26,7, 07:02:30, M1, 0, M2 
 3967, KO, B1, Light phase,26,7, 07:02:45, M1, 0, M2 
